Age	Temperature
19.418	0.171120890575034
19.42	0.112606159028768
19.422	0.239532447194128
19.424	0.369136786538314
19.426	0.430005925666159
19.428	0.49017366611159
19.43	0.428434049762903
19.432	0.369136786538314
19.434	0.309153543660602
19.436	0.135903940422794
19.438	-0.0311691921887178
19.44	0.154939440808299
19.442	0.349044313397596
19.444	0.251553230683723
19.446	0.156407657231267
19.448	0.0937824310555667
19.45	0.0307708003299471
19.452	-0.0297732875961554
19.454	-0.0672707305589295
19.456	-0.104371058163425
19.458	0.0894519217898522
19.46	0.293915006379886
19.462	0.295436265136162
19.464	0.298480511738396
19.466	0.300003499839051
19.468	0.423721945350332
19.47	0.552814173296823
19.472	0.27419102981322
19.474	0.0137722479907143
19.476	0.0507032026281943
19.478	0.0880095362670154
19.48	0.137364829690839
19.482	0.187370799664024
19.484	0.0966722324093257
19.486	0.111154819175702
19.488	0.125693465233096
19.49	0.153471788771908
19.492	0.1814538102588
19.494	0.254564150327823
19.496	0.293915006379886
19.498	0.333655369507946
19.5	0.344421537819638
19.502	0.353672316018554
19.504	0.367587720603183
19.506	0.383104605186077
19.508	0.17849871606106
19.51	0.24103304314456
19.512	0.304575924867491
19.514	0.1814538102588
19.516	0.0621419904976379
19.518	0.109704039915475
19.52	0.286317352953818
19.522	0.471081261586832
19.524	0.530223705280428
19.526	0.590181405565086
19.528	0.7479062078472
19.53	0.662552678370649
19.532	0.577148170858169
19.534	0.684159109783693
19.536	0.793737292404967
19.538	0.905918291578639
19.54	1.02073781961837
19.542	0.763133493714424
19.544	0.972720887483204
19.546	1.18967762115337
19.548	1.31862013270767
19.55	1.4506776691732
19.552	1.58589369256
19.554	1.62568339773457
19.556	1.66574319632007
19.558	1.70607415478667
19.56	1.55622802160923
19.562	1.4101538909925
19.564	1.20632108578299
19.566	0.834852976750867
19.568	0.491768546718142
19.57	0.689159782093558
19.572	0.622932713068766
19.574	0.556050931771624
19.576	0.704194645894215
19.578	0.988675418452455
19.58	0.805692632291688
19.582	0.631158177836152
19.584	0.461566974282321
19.586	0.802273738056863
19.588	0.850363208015234
19.59	0.840017476668434
19.592	0.800565216050671
19.594	0.761439119936482
19.596	0.453654627480742
19.598	0.17997597989013
19.6	0.647654385703926
19.602	0.448914292637187
19.604	0.257577361514223
19.606	0.310680571356072
19.608	0.321385945008569
19.61	0.362944016174324
19.612	0.403363821284426
19.614	0.49017366611159
19.616	0.578775226495742
19.618	0.518972263424411
19.62	0.606526981238069
19.622	0.616363193346714
19.624	0.62622108951979
19.626	1.1952196313055
19.628	1.25469664263681
19.63	1.31483904123862
19.632	1.56214907109079
19.634	1.45455231563673
19.636	1.35086518250111
19.638	1.30539775547389
19.64	1.26030665966149
19.642	1.35086518250111
19.644	1.44293633604933
19.646	1.37565114926611
19.648	1.30917230879849
19.65	0.883272154230252
19.652	0.49017366611159
19.654	0.520577827396962
19.656	0.552814173296823
19.658	0.720957926393384
19.66	0.893711121334778
19.662	0.914656431324745
19.664	0.933935375147728
19.666	1.11998022966745
19.668	1.31106056581944
19.67	1.36038510033231
19.672	1.41207697877135
19.674	1.25656599834438
19.676	1.10360862180093
19.678	1.33187456949264
19.68	1.57005319798468
19.682	1.11269756326917
19.684	0.692496603501718
19.686	0.590181405565086
19.688	0.491768546718142
19.69	0.598346681937977
19.692	0.707542424407279
19.694	0.773312628905774
19.696	0.83829535731363
19.698	1.05840321598332
19.7	1.28844459121659
19.702	0.795443348919149
19.704	0.349044313397596
19.706	0.289354686762452
19.708	0.232038039122801
19.71	0.49017366611159
19.712	0.764828481205969
19.714	0.631158177836152
19.716	0.499751838753053
19.718	0.75466775936801
19.72	1.02252507046083
19.722	0.949765441452884
19.724	0.878061080343565
19.726	0.893711121334778
19.728	0.909411673061536
19.73	0.793737292404967
19.732	0.680828366603655
19.734	0.702521670473536
19.736	0.724317904050137
19.738	0.843463574174847
19.74	0.967414045437398
19.742	0.91815606237987
19.744	0.871121695064783
19.746	1.02431295442068
19.748	1.18045383949317
19.75	1.34326106643053
19.752	1.30162581555904
19.754	1.26030665966149
19.756	1.4506776691732
19.758	1.64968679744936
19.76	1.7385348741083
19.762	1.83076943593594
19.764	1.83903537966348
19.766	1.39479296007452
19.768	0.981578215125456
19.77	0.569021878731973
19.772	0.134443613896476
19.774	-0.255388954579122
19.776	-0.204037690672438
19.778	-0.151877061911331
19.78	0.471081261586832
19.782	0.480616816294769
19.784	0.49017366611159
19.786	0.466321461240337
19.788	0.280249591001056
19.79	0.102458548085668
19.792	0.105355064428581
19.794	0.128607932679201
19.796	0.153471788771908
19.798	0.166700985650212
19.8	0.238032422858457
19.802	0.310680571356072
19.804	0.369136786538314
19.806	0.278734088450526
19.808	0.188851464631674
19.81	-0.0143821331685884
19.812	0.0535595653118184
19.814	0.12132597767249
19.816	0.150538177352559
19.818	0.0123592930963517
19.82	-0.120733268181207
19.822	0.0250957704632871
19.824	-0.00595894385000796
19.826	-0.0367473318134536
19.828	-0.173374679048144
19.83	-0.0603567938502752
19.832	0.0549885799095144
19.834	-0.0975304752933186
19.836	0.0650072479654771
19.838	0.23503408852327
19.84	0.821108210728964
19.842	0.573895857181613
19.844	0.338265962049891
19.846	0.327516025284869
19.848	0.315265120519606
19.85	0.403363821284426
19.852	0.494960085346603
19.854	0.552814173296823
19.856	0.613082048012149
19.858	0.642699178956891
19.86	0.758052213002845
19.862	0.874590143389937
19.864	0.995782711915577
19.866	0.741154457080184
19.868	0.665870072197567
19.87	0.590181405565086
19.872	0.423721945350332
19.874	0.263610662582186
19.876	0.265120421652386
19.878	0.266630754498204
19.88	0.289354686762452
19.882	0.208151779668015
19.884	0.130066009503229
19.886	0.153471788771908
19.888	0.17849871606106
19.89	0.131524648563149
19.892	0.0865677093166894
19.894	0.236532970010517
19.896	0.392442740180884
19.898	0.362944016174324
19.9	0.483800065408698
19.902	0.608164845267033
19.904	0.580402881504542
19.906	0.552814173296823
19.908	0.431578388998993
19.91	0.315265120519606
19.912	0.409617311835568
19.914	0.504548929797014
19.916	0.609803310986419
19.918	0.771614570901303
19.92	0.939206419938947
19.922	0.785216247966092
19.924	0.634452587312114
19.926	0.790327027392338
19.928	0.951527474773919
19.93	1.01716521676243
19.932	1.08186031023324
19.934	1.08186031023324
19.936	1.08366916049665
19.938	0.514159138665007
19.94	0.510953360172608
19.942	0.506149146885839
19.944	0.742841476404766
19.946	0.992227803394354
19.948	0.869388403812515
19.95	0.7479062078472
19.952	0.724317904050137
19.954	0.874590143389937
19.956	1.02789062221579
19.958	1.02073781961837
19.96	1.01181105758917
19.962	0.560910551574282
19.964	0.499751838753053
19.966	0.439449521588478
19.968	0.598346681937977
19.97	0.763133493714424
19.972	0.809113994355344
19.974	0.853816746429671
19.976	0.477435933303963
19.978	0.685825392752392
19.98	0.902427408100312
19.982	0.717600390636201
19.984	0.539891021581632
19.986	0.295436265136162
19.988	0.0635743410174618
19.99	0.458400266483354
19.992	0.447335359126663
19.994	0.436299304855393
19.996	0.64104865234544
19.998	0.855544446465614
20	0.921658195088539
20.002	0.988675418452455
20.004	1.03684588041543
20.006	1.08547864832927
20.008	1.05480397548207
20.01	1.19337164918493
20.012	1.33756486777374
20.014	1.13823172748269
20.016	0.815964126124471
20.018	0.514159138665007
20.02	0.83829535731363
20.022	0.949765441452884
20.024	1.06560932685386
20.026	0.790327027392338
20.028	0.637749411804409
20.03	0.768220297848477
20.032	0.902427408100312
20.034	1.40630969717185
20.036	1.58986053924354
20.038	1.77935661169411
20.04	1.01181105758917
20.042	1.19891753241389
20.044	1.39479296007452
20.046	0.850363208015234
20.048	1.04043242192781
20.05	1.23790166607939
20.052	1.09453565561813
20.054	1.65770957795681
20.056	1.43134421996663
20.058	1.21559007175962
20.06	1.899293819181
20.062	1.92439867468143
20.064	1.95170850809848
20.066	1.98125074718289
20.068	1.66775329532607
20.07	1.36801286310227
20.072	1.08547864832927
20.074	1.04043242192781
20.076	0.995782711915577
20.078	1.17308641643168
20.08	1.06200499942467
20.082	1.1952196313055
20.084	1.32997911397704
20.086	1.09816292610616
20.088	0.883272154230252
20.09	0.675836806788003
20.092	1.16205459923207
20.094	1.22115922660378
20.096	1.28280528018165
20.098	0.981578215125456
20.1	0.97449109357348
20.102	0.967414045437398
20.104	1.18045383949317
20.106	1.16389162663501
20.108	1.14738152461094
20.11	1.34326106643053
20.112	1.53260413951071
20.114	1.10179275106613
20.116	0.702521670473536
20.118	1.01359514480654
20.12	0.933935375147728
20.122	0.857272767227455
20.124	1.21559007175962
20.126	1.39671076657493
20.128	1.58391127813993
20.13	0.948004035892748
20.132	1.18967762115337
20.134	1.44293633604933
20.136	1.81633054528634
20.138	1.72837215062395
20.14	1.64167484626403
20.142	1.26217796553461
20.144	1.24909247373663
20.146	1.15471292042821
20.148	1.060203789771
20.15	1.64567946872471
20.152	1.53456911379695
20.154	1.42555710179476
20.156	1.25843600397535
20.158	1.20446922821777
20.16	1.1510459376717
20.162	1.39671076657493
20.164	1.36419766682198
20.166	1.32997911397704
20.168	1.16572929738153
20.17	1.32051165979096
20.172	1.4778559798631
20.174	1.15471292042821
20.176	0.979805489897616
20.178	0.809113994355344
20.18	1.14006040337378
20.182	1.54243570339566
20.184	1.43906964726821
20.186	1.33756486777374
20.188	1.25095988046471
20.19	0.995782711915577
20.192	0.752976452213603
20.194	0.62622108951979
20.196	0.504548929797014
20.198	0.384659501292707
20.2	0.898939021584265
20.202	0.78862281863433
20.204	0.679163906133773
20.206	0.434725078465559
20.208	0.886749317310983
20.21	0.955053425220664
20.212	1.00646258941028
20.214	1.05660327793066
20.216	0.97449109357348
20.218	1.13092343765207
20.22	1.17492730586737
20.222	0.946243257963035
20.224	0.979805489897616
20.226	1.01181105758917
20.228	1.0890995372264
20.23	0.815964126124471
20.232	0.764828481205969
20.234	0.795443348919149
20.236	0.967414045437398
20.238	0.867655734326938
20.24	0.771614570901303
20.242	0.986900171997081
20.244	0.742841476404766
20.246	1.1181586031078
20.248	0.983351570464225
20.25	1.10542513154713
20.252	1.23045410151567
20.254	0.976261929252239
20.256	0.82625785846839
20.258	0.763133493714424
20.26	0.994004942142212
20.262	0.948004035892748
20.264	0.900682902787141
20.266	1.30917230879849
20.268	1.09634897161871
20.27	0.983351570464225
20.272	1.10906006859836
20.274	1.2397651784058
20.276	1.37183069023099
20.278	1.50907659048748
20.28	1.64768279473738
20.282	1.13274954831224
20.284	1.32997911397704
20.286	1.31862013270767
20.288	1.2397651784058
20.29	1.16205459923207
20.292	1.12544895102377
20.294	1.08005209740797
20.296	1.41207697877135
20.298	1.39095932563386
20.3	1.30917230879849
20.302	1.23045410151567
20.304	1.31483904123862
20.306	1.61770388333269
20.308	0.925162830493596
20.31	1.14006040337378
20.312	0.960347062360074
20.314	0.786919225535501
20.316	1.3451611111273
20.318	1.2137349810389
20.32	0.821108210728964
20.322	0.83829535731363
20.324	1.20446922821777
20.326	1.59780230771095
20.328	0.890228972665251
20.33	1.2323150202087
20.332	1.08547864832927
20.334	0.925162830493596
20.336	1.14006040337378
20.338	1.05840321598332
20.34	0.978033394650082
20.342	1.12180249641918
20.344	1.03147082405026
20.346	1.15838247393134
20.348	1.12180249641918
20.35	1.07643758354764
20.352	1.03147082405026
20.354	0.995782711915577
20.356	0.855544446465614
20.358	1.1952196313055
20.36	1.04940988045129
20.362	0.872855608213877
20.364	0.702521670473536
20.366	1.01359514480654
20.368	0.90766467000437
20.37	0.933935375147728
20.372	0.960347062360074
20.374	1.25095988046471
20.376	1.12180249641918
20.378	0.995782711915577
20.38	1.1952196313055
20.382	1.16756761160303
20.384	1.14006040337378
20.386	0.890228972665251
20.388	1.15838247393134
20.39	1.44100266028748
20.392	1.40246814478465
20.394	1.30728470539398
20.396	1.15838247393134
20.398	1.01359514480654
20.4	1.30728470539398
20.402	1.27904899855734
20.404	1.25095988046471
20.406	1.44100266028748
20.408	1.37374059069412
20.41	1.30728470539398
20.412	1.46036926319178
20.414	1.32619016802044
20.416	1.1952196313055
20.418	1.03147082405026
20.42	1.12180249641918
20.422	1.2137349810389
20.424	0.685825392752392
20.426	1.06741244489135
20.428	1.47980227292303
20.43	1.84110358842059
20.432	1.56807615933523
20.434	1.30728470539398
20.436	1.25095988046471
20.438	1.27904899855734
20.44	1.30728470539398
20.442	1.25095988046471
20.444	1.25095988046471
20.446	1.25095988046471
20.448	0.960347062360074
20.45	1.26030665966149
20.452	1.5779680689696
20.454	0.995782711915577
20.456	1.15838247393134
20.458	0.986900171997081
20.46	0.821108210728964
20.462	0.769917127258765
20.464	0.64435030996773
20.466	0.522183986110017
20.468	0.28783573201604
20.47	0.506149146885839
20.472	0.736097070761461
20.474	1.17676883943522
20.476	0.933935375147728
20.478	0.702521670473536
20.48	0.685825392752392
20.482	0.669189890853682
20.484	0.821108210728964
20.486	1.14006040337378
20.488	1.47980227292303
20.49	1.00468103073923
20.492	0.57064593944482
20.494	0.719278853342068
20.496	0.872855608213877
20.498	0.812537825286632
20.5	0.752976452213603
20.502	0.778410490387719
20.504	0.803982876760591
20.506	0.769917127258765
20.508	0.864192260135356
20.51	0.960347062360074
20.512	0.846912150943724
20.514	0.736097070761461
20.516	0.821108210728964
20.518	0.90766467000437
20.52	1.02252507046083
20.522	1.14006040337378
20.524	0.960347062360074
20.526	0.702521670473536
20.528	0.458400266483354
20.53	0.595078769539607
20.532	0.736097070761461
20.534	0.719278853342068
20.536	0.702521670473536
20.538	0.83829535731363
20.54	0.978033394650082
20.542	0.872855608213877
20.544	0.960347062360074
20.546	1.04940988045129
20.548	0.829694049324149
20.55	0.619646748021684
20.552	0.636100697616695
20.554	0.652615035531026
20.556	0.636100697616695
20.558	0.619646748021684
20.56	0.395560125354569
20.562	0.458400266483354
20.564	0.522183986110017
20.566	0.37223666586314
20.568	0.227548247052084
20.57	0.379996563621367
20.572	0.538278312240753
20.574	0.506149146885839
20.576	0.474257415410027
20.578	0.821108210728964
20.58	0.595078769539607
20.582	0.379996563621367
20.584	0.37223666586314
20.586	0.364491335548897
20.588	0.442602091113299
20.59	0.522183986110017
20.592	0.603253057735775
20.594	0.64104865234544
20.596	0.680828366603655
20.598	0.719278853342068
20.6	0.669189890853682
20.602	0.619646748021684
20.604	0.619646748021684
20.606	0.619646748021684
20.608	0.619646748021684
20.61	0.685825392752392
20.612	0.752976452213603
20.614	0.631158177836152
20.616	0.510953360172608
20.618	0.395560125354569
20.62	0.522183986110017
20.622	0.652615035531026
20.624	0.727680324642126
20.626	0.803982876760591
20.628	0.736097070761461
20.63	0.669189890853682
20.632	0.603253057735775
20.634	0.611442378525149
20.636	0.619646748021684
20.638	0.575521714463045
20.64	0.533443760629989
20.642	0.49017366611159
20.644	0.546347823060459
20.646	0.603253057735775
20.648	0.652615035531026
20.65	0.702521670473536
20.652	0.752976452213603
20.654	0.450493815114284
20.656	0.168173721723482
20.658	0.344421537819638
20.66	0.527006031977199
20.662	0.719278853342068
20.664	0.727680324642126
20.666	0.736097070761461
20.668	0.736097070761461
20.67	0.736097070761461
20.672	0.736097070761461
20.674	0.64104865234544
20.676	0.549579804069472
20.678	0.458400266483354
20.68	0.559290080523111
20.682	0.664211072245053
20.684	0.769917127258765
20.686	0.719278853342068
20.688	0.669189890853682
20.69	0.619646748021684
20.692	0.731045189205145
20.694	0.843463574174847
20.696	0.960347062360074
20.698	0.919906815962336
20.7	0.878061080343565
20.702	0.83829535731363
20.704	0.809113994355344
20.706	0.781812138896527
20.708	0.752976452213603
20.71	0.855544446465614
20.712	0.960347062360074
20.714	0.990451295541323
20.716	1.0189512017625
20.718	1.04940988045129
20.72	0.83829535731363
20.722	0.636100697616695
20.724	0.442602091113299
20.726	0.510953360172608
20.728	0.582031136013339
20.73	0.652615035531026
20.732	0.702521670473536
20.734	0.752976452213603
20.736	0.803982876760591
20.738	0.669189890853682
20.74	0.538278312240753
20.742	0.411182148568034
20.744	0.517367294063888
20.746	0.624576599804291
20.748	0.736097070761461
20.75	0.57064593944482
20.752	0.411182148568034
20.754	0.474257415410027
20.756	0.538278312240753
20.758	0.736097070761461
20.76	0.64435030996773
20.762	0.554432253813967
20.764	0.660894890445173
20.766	0.769917127258765
20.768	0.855544446465614
20.77	0.846912150943724
20.772	0.83829535731363
20.774	1.03147082405026
20.776	1.00468103073923
20.778	0.978033394650082
20.78	0.951527474773919
20.782	0.925162830493596
20.784	1.1952196313055
20.786	1.36419766682198
20.788	1.53850106983975
20.79	1.44100266028748
20.792	1.10360862180093
20.794	0.786919225535501
20.796	1.09453565561813
20.798	1.42170233164742
20.8	1.55820103401774
20.802	1.3167292599009
20.804	1.08547864832927
20.806	0.925162830493596
20.808	1.20446922821777
20.81	1.49930182211958
20.812	1.4506776691732
20.814	1.40246814478465
20.816	1.08547864832927
20.818	1.07643758354764
20.82	1.06741244489135
20.822	0.872855608213877
20.824	0.969182363545745
20.826	1.06741244489135
20.828	0.978033394650082
20.83	0.890228972665251
20.832	0.57064593944482
20.834	0.727680324642126
20.836	0.890228972665251
20.838	1.38329996728795
20.84	1.2323150202087
20.842	1.08547864832927
20.844	1.04940988045129
20.846	1.01359514480654
20.848	0.925162830493596
20.85	1.03147082405026
20.852	1.14006040337378
20.854	0.890228972665251
20.856	0.960347062360074
20.858	1.03147082405026
20.86	1.07643758354764
20.862	1.12180249641918
20.864	1.11269756326917
20.866	1.10360862180093
20.868	1.25095988046471
20.87	1.41207697877135
20.872	1.5779680689696
20.874	1.40246814478465
20.876	1.2323150202087
20.878	1.16756761160303
20.88	1.10360862180093
20.882	1.06741244489135
20.884	1.03147082405026
20.886	1.40246814478465
20.888	1.1952196313055
20.89	0.995782711915577
20.892	1.04043242192781
20.894	1.08547864832927
20.896	1.13092343765207
20.898	1.17676883943522
20.9	1.02252507046083
20.902	0.872855608213877
20.904	0.890228972665251
20.906	1.2137349810389
20.908	1.55820103401774
20.91	1.14921340999503
20.912	0.769917127258765
20.914	0.890228972665251
20.916	1.01359514480654
20.918	1.20446922821777
20.92	1.40246814478465
20.922	1.3451611111273
20.924	1.12180249641918
20.926	0.90766467000437
20.928	0.951527474773919
20.93	0.995782711915577
20.932	1.00468103073923
20.934	1.01359514480654
20.936	0.986900171997081
20.938	0.960347062360074
20.94	1.01359514480654
20.942	0.942723584472959
20.944	0.872855608213877
20.946	0.803982876760591
20.948	0.736097070761461
20.95	1.06741244489135
20.952	1.42170233164742
20.954	1.15838247393134
20.956	0.90766467000437
20.958	0.655925161070659
20.96	0.68749228347925
20.962	0.719278853342068
20.964	0.879797482381454
20.966	1.04581699271729
20.968	0.619646748021684
20.97	0.955053425220664
20.972	0.819392897907908
20.974	0.689159782093558
20.976	0.988675418452455
20.978	0.608164845267033
20.98	0.599981539448337
20.982	0.499751838753053
20.984	0.403363821284426
20.986	0.376890855402833
20.988	0.333655369507946
20.99	0.417447355714683
20.992	0.397119694799588
20.994	0.376890855402833
20.996	0.434725078465559
20.998	0.409617311835568
21	0.70586823049567
21.002	0.768220297848477
21.004	0.833132715282941
21.006	0.632805080761609
21.008	0.937448778204338
21.01	0.824540690879284
21.012	0.715922538146335
21.014	0.749595676582789
21.016	0.585289444046083
21.018	0.766524082540768
21.02	0.660894890445173
21.022	0.557670207298447
21.024	0.603253057735775
21.026	0.525398088271633
21.028	0.714245295743044
21.03	0.670850709815681
21.032	0.62951187840671
21.034	0.557670207298447
21.036	0.414313579842103
21.038	0.463151213105517
21.04	0.517367294063888
21.042	0.572270598885121
21.044	0.778410490387719
21.046	0.62951187840671
21.048	0.669189890853682
21.05	0.802273738056863
21.052	0.937448778204338
21.054	1.02073781961837
21.056	0.366039236982618
21.058	0.398679848987208
21.06	0.431578388998993
21.062	0.580402881504542
21.064	0.734412498775111
21.066	0.601616998004645
21.068	0.472669043053714
21.07	0.387771044793528
21.072	0.303051206276227
21.074	0.624576599804291
21.076	0.970951310850818
21.078	0.881534506966959
21.08	0.795443348919149
21.082	0.709217227758426
21.084	0.712568663296905
21.086	0.717600390636201
21.088	0.7479062078472
21.09	0.780111007136897
21.092	0.764828481205969
21.094	0.751285757995061
21.096	0.7479062078472
21.098	0.744529107887757
21.1	0.69416592655419
21.102	0.642699178956891
21.104	0.69416592655419
21.106	0.746217351658712
21.108	0.846912150943724
21.11	0.948004035892748
21.112	0.846912150943724
21.114	0.97449109357348
21.116	1.10724228043589
21.118	0.985125556044554
21.12	0.539891021581632
21.122	0.727680324642126
21.124	0.921658195088539
21.126	1.18414141765726
21.128	1.33566744625889
21.13	1.48954372179529
21.132	1.83076943593594
21.134	1.67378766107472
21.136	1.5208283377145
21.138	1.44680567633088
21.14	1.39479296007452
21.142	1.3451611111273
21.144	0.840017476668434
21.146	0.710892640678501
21.148	0.585289444046083
21.15	0.631158177836152
21.152	1.10179275106613
21.154	0.674174167653619
21.156	0.283282321372772
21.158	0.441025512187882
21.16	0.464736042048789
21.162	0.486985681672137
21.164	0.636100697616695
21.166	0.78862281863433
21.168	0.948004035892748
21.17	0.744529107887757
21.172	0.684159109783693
21.174	0.624576599804291
21.176	0.531833435135148
21.178	0.7479062078472
21.18	0.976261929252239
21.182	0.606526981238069
21.184	0.539891021581632
21.186	0.433151439889444
21.188	0.327516025284869
21.19	0.280249591001056
21.192	0.375338875978947
21.194	0.472669043053714
21.196	0.0664407114677577
21.198	0.174070322544361
21.2	0.286317352953818
21.202	0.49017366611159
21.204	0.572270598885121
21.206	0.657581131924338
21.208	0.690827888724612
21.21	0.426862761161194
21.212	0.177022018644878
21.214	0.588550151624352
21.216	0.518972263424411
21.218	0.450493815114284
21.22	0.341342589645654
21.222	0.233535778269703
21.224	0.332119664510871
21.226	0.434725078465559
21.228	0.419015123195317
21.23	0.40492631572124
21.232	0.50135027585902
21.234	0.699177546657046
21.236	0.90766467000437
21.238	0.812537825286632
21.24	0.719278853342068
21.242	0.672512135372587
21.244	0.62622108951979
21.246	0.583659990150923
21.248	0.541504327205453
21.25	0.595078769539607
21.252	0.649307330687476
21.254	0.925162830493596
21.256	1.21744580950626
21.258	1.13457630008321
21.26	1.05300530850661
21.262	0.719278853342068
21.264	1.01537986448737
21.266	1.32808431353033
21.268	1.36229105491943
21.27	1.39479296007452
21.272	1.19152431251139
21.274	0.995782711915577
21.276	1.16389162663501
21.278	1.33756486777374
21.28	1.31294947658881
21.282	1.29032566571544
21.284	1.21002674014875
21.286	1.13274954831224
21.288	1.32240384128281
21.29	1.51886804349533
21.292	1.72228270205783
21.294	1.77526211874017
21.296	1.82664059697668
21.298	1.74871466524615
21.3	1.66976407236492
21.302	1.48564514500112
21.304	1.30539775547389
21.306	1.14371968019517
21.308	0.986900171997081
21.31	1.15654737577076
21.312	1.33187456949264
21.314	1.59780230771095
21.316	1.87844936303191
21.318	1.36229105491943
21.32	0.891969735270494
21.322	0.90766467000437
21.324	0.862461455169127
21.326	0.819392897907908
21.328	0.775011301401868
21.33	0.73272853829951
21.332	0.704194645894215
21.334	0.769917127258765
21.336	0.83829535731363
21.338	0.905918291578639
21.34	0.852089666989563
21.342	0.951527474773919
21.344	1.05480397548207
21.346	1.03505356097078
21.348	1.01537986448737
21.35	0.995782711915577
21.352	0.556050931771624
21.354	0.707542424407279
21.356	0.864192260135356
21.358	0.809113994355344
21.36	1.03147082405026
21.362	1.26592252836903
21.364	0.91815606237987
21.366	0.902427408100312
21.368	0.886749317310983
21.37	0.886749317310983
21.372	0.776710588519283
21.374	0.669189890853682
21.376	0.912907553591406
21.378	0.865923686477926
21.38	0.819392897907908
21.382	0.7988573106122
21.384	0.523790739692075
21.386	0.266630754498204
21.388	0.78862281863433
21.39	0.846912150943724
21.392	0.904172537654052
21.394	0.963879296288636
21.396	0.940964688651672
21.398	0.919906815962336
21.4	0.897195764361417
21.402	0.50294930616421
21.404	0.406489395540095
21.406	0.313736359658148
21.408	0.221569845413766
21.41	0.325982637039547
21.412	0.434725078465559
21.414	0.367587720603183
21.416	0.378443417907718
21.418	0.389327692443342
21.42	0.564153287670899
21.422	0.569021878731973
21.424	0.575521714463045
21.426	0.244035950397901
21.428	0.330584538893015
21.43	0.417447355714683
21.432	0.624576599804291
21.434	0.69583585801135
21.436	0.768220297848477
21.438	0.841740215578835
21.44	0.664211072245053
21.442	0.619646748021684
21.444	0.573895857181613
21.446	0.530223705280428
21.448	0.544732727816267
21.45	0.557670207298447
21.452	0.609803310986419
21.454	0.520577827396962
21.456	0.431578388998993
21.458	0.69750639800252
21.46	0.674174167653619
21.462	0.64435030996773
21.464	0.614722319576356
21.466	0.761439119936482
21.468	0.803982876760591
21.47	0.848637369376634
21.472	0.588550151624352
21.474	0.756359679587886
21.476	0.928669969638011
21.478	0.785216247966092
21.48	0.900682902787141
21.482	0.749595676582789
21.484	0.603253057735775
21.486	0.596712425344686
21.488	0.593445714393876
21.49	0.591813259778649
21.492	0.654269795649266
21.494	0.436299304855393
21.496	0.50935136194521
21.498	0.583659990150923
21.5	0.65923770833946
21.502	0.879797482381454
21.504	1.11087849616573
21.506	0.606526981238069
21.508	0.734412498775111
21.51	0.867655734326938
21.512	1.18967762115337
21.514	1.13823172748269
21.516	1.14921340999503
21.518	1.09816292610616
21.52	1.08728877386216
21.522	1.07463128225049
21.524	1.03863883402415
21.526	1.14921340999503
21.528	1.22115922660378
21.53	1.1455502813881
21.532	1.10179275106613
21.534	1.11451727003986
21.536	1.1272731391391
21.538	0.857272767227455
21.54	1.14738152461094
21.542	1.32051165979096
21.544	0.876325300723113
21.546	0.467907470808377
21.548	1.44293633604933
21.55	0.778410490387719
21.552	0.50294930616421
21.554	1.03147082405026
21.556	0.965646356395218
21.558	0.902427408100312
21.56	0.815964126124471
21.562	0.672512135372587
21.564	1.04402150114349
21.566	1.02968040631269
21.568	1.07643758354764
21.57	1.1236254034942
21.572	0.551196690091538
21.574	1.0890995372264
21.576	0.761439119936482
21.578	0.912907553591406
21.58	0.895453130988338
21.582	0.878061080343565
21.584	0.893711121334778
21.586	0.650960880586804
21.588	0.611442378525149
21.59	0.761439119936482
21.592	0.890228972665251
21.594	1.02431295442068
21.596	0.83141307285069
21.598	0.736097070761461
21.6	0.771614570901303
21.602	0.533443760629989
21.604	0.528614570937289
21.606	0.525398088271633
21.608	0.525398088271633
21.61	1.13274954831224
21.612	1.64968679744936
21.614	0.963879296288636
21.616	1.08005209740797
21.618	1.19706825900464
21.62	1.28844459121659
21.622	1.14006040337378
21.624	1.02252507046083
21.626	0.90766467000437
21.628	0.925162830493596
21.63	1.26966969353313
21.632	0.942723584472959
21.634	1.01359514480654
21.636	1.3167292599009
21.638	1.6376729290009
21.64	1.03147082405026
21.642	1.47980227292303
21.644	1.40246814478465
21.646	1.40246814478465
21.648	1.40246814478465
21.65	1.40246814478465
21.652	1.2323150202087
21.654	1.14006040337378
21.656	1.10360862180093
21.658	1.09816292610616
21.66	1.09091093855308
21.662	1.08547864832927
21.664	1.65770957795681
21.666	1.3451611111273
21.668	1.12180249641918
21.67	1.51886804349533
21.672	1.46036926319178
21.674	1.40246814478465
21.676	1.59780230771095
21.678	1.67781396351673
21.68	1.77935661169411
21.682	1.40246814478465
21.684	1.55820103401774
21.686	1.71822647808877
21.688	1.42170233164742
21.69	1.40246814478465
21.692	1.7385348741083
21.694	0.995782711915577
21.696	1.01359514480654
21.698	1.03147082405026
21.7	1.17676883943522
21.702	0.872855608213877
21.704	1.32619016802044
21.706	1.36419766682198
21.708	1.40246814478465
21.71	1.53850106983975
21.712	1.67781396351673
21.714	1.53850106983975
21.716	1.40246814478465
21.718	1.7589115407465
21.72	1.66775329532607
21.722	1.5779680689696
21.724	1.15838247393134
21.726	0.769917127258765
21.728	1.2137349810389
21.73	1.69798621907196
21.732	1.68789159920505
21.734	1.67781396351673
21.736	1.06741244489135
21.738	1.20446922821777
21.74	1.3451611111273
21.742	1.49930182211958
